6438,MED-SCI 300QC,PHIL 14,GENED 1038,EXPOS 20
6439,GENED 1166,GOV 1783,COMPSCI 50,LIFESCI 2
6440,PSY 1861,ANTHRO 2036,FRSEMR 26K,GENED 1038
6441,GENED 1038,GENED 1130,SPANSH 122,HIST 1700
6442,GENED 1091,GENED 1105,LIFESCI 2,GENED 1120
6443,ENGLISH CNSR,SOCIOL 2278,GENED 1074,ESPP 77
6444,MCB 112,MED-SCI 302QC,COMPSCI 290A,PSY 15
6445,PHIL 34,MATH 242,PSY 2010,ECON 10A
6446,EMR 1010,LIFESCI 1A,COMPSCI 50,PSY 1
6447,STAT 104,MATH 21B,GENED 1116,MATH 124
6448,COMPSCI 182,APPHY 284,GENED 1038,MATH 22A
6449,AFVS 189G,ENGLISH 90HB,HISTSCI 98,GENED 1074
6450,MATH 1A,GOV 20,ENGLISH 185E,ANTHRO 1182
6451,RELIGION 2002,ENG-SCI 111,HIST 1993,GOV 1790
6452,STAT 104,HIST 3920A,GENED 1092,MATH 21B
6453,PHYSICS 15B,AFVS 39,COMPLIT 175,MATH 21B
6454,COMPSCI 121,HAA 45M,GOV 1510,MUSIC 10A
6455,GENED 1006,APCOMP 209A,ECON 10A,PHIL 19
6456,ENG-SCI 139,NEURO 80,COMPSCI 227,AFVS 166
6457,GENED 1094,APCOMP 295,GENED 1091,GOV 1074
6458,GENED 1120,NEUROBIO 212,ECON 1010A,GENED 1111
6459,ECON 1057,HEB 1392,CHNSE BA,COMPSCI 282R
6460,PSY 15,APMTH 111,RSRA 299A,MED-SCI 302QC
6461,MCB 112,ECON 2723,ECON 1010A,HAA 177M
6462,GENED 1094,MATH 286Y,EXPOS 40,COMPSCI 127
6463,MATH 1B,PSY 1201,TDM 182B,MATH MA
6464,GENED 1071,ENGLISH 119TY,EXPOS 10,HEB 1290
6465,HIST 1155,GENED 1074,GENED 1174,ENGLISH CIJR
6466,SOC-STD 10A,JAPAN 120A,FRSEMR 62U,GENED 1038
6467,MUSIC 175R,EXPOS 40,PHYSICS 15B,ECON 10A
6468,STAT 104,EXPOS 20,GOV 2005,ANTHRO 99A
6469,LING 73A,HIST-LIT 90EQ,AFVS 15AR,COMPSCI 50
6470,ECON 10A,GOV 1790,LIFESCI 50A,EXPOS 40
6471,COMPSCI 50,PSY 1,STAT 110,HISTSCI 1334
6472,COMPSCI 50,FRSEMR 24Q,GENED 1097,AFVS 54S
6473,ANE 120A,PHYSICS 15C,COMPSCI 50,GENED 1093
6474,GENED 1038,STAT 110,ENG-SCI 192,COMPSCI 50
6475,COMPSCI 109A,MATH 1B,GENED 1038,ENG-SCI 155
6476,HIST 1300,COMPLIT 298,HISTSCI 1770,APCOMP 298R
6477,HLTHPOL 2000A,GENED 1038,PSY 1,COMPSCI 171
6478,EASTD 199,MCB 80,E-PSCI 275,GENED 1038
6479,STAT 110,MATH 251Y,GOV 1243,CHNSE BA
6480,RELIGION 1814,CHEM 17,PSY 1005,GENED 1001
6481,GENED 1074,PHYSICS 15A,HISTSCI 1460,GENED 1034
6482,NEURO 145,LIFESCI 1A,GOV 1060,STAT 185
6483,GENED 1091,ECON 1420,APCOMP 209A,HIST 1700
6484,LPS A,COMPSCI 50,ENG-SCI 139,MATH QA
6485,GENED 1041,PSY 1900,ISLAMCIV 145A,GENED 1104
6486,MATH 114,COMPSCI 50,GENED 1001,SPANSH 30
6487,ANE 120A,HUMAN 20,HEB 1330,GENED 1023
6488,ENG-SCI 139,CHEM 110,COMPSCI 287R,HIST-LIT 90DR
6489,EXPOS 20,MATH 22A,HUMAN 20,GENED 1001
6490,GENED 1091,APMTH 111,MATH 1A,ANTHRO 1603
6491,SCRB 197,GENED 1038,PHYSCI 10,MED-SCI 300QC
6492,PHIL 103,GENED 1079,SOCIOL 97,STAT 110
6493,ASTRON 1,E-PSCI 168,ECON 10A,ISLAMCIV 184
6494,PSY 1750,KOREAN BA,GENED 1098,NEURO 1202
6495,GENED 1080,ECON 2810A,PHIL 6,EXPOS 20
6496,ENGLISH 185E,AFVS 144M,NEURO 80,ECON 10A
6497,PSY 1861,SCRB 195,APPHY 235,PSY 1816
6498,GENED 1104,KORLIT 134,ECON 1644,GENED 1116
6499,HIST 1208,ISLAMCIV 145A,COMPSCI 263,MATH 114
6500,KOREAN BA,STAT 185,PSY 2030,MED-SCI 302QC
6501,ECON 1017,FRSEMR 23I,ECON 1436,GENED 1071
6502,MBB 980P,ENG-SCI 53,EXPOS 20,ECON 1644
6503,SOCIOL 1166,GOV 20,PSY 15,GENED 1071
6504,ENGLISH 10,MODMDEST 200A,ECON 1123,ECON 2120
6505,GOV 30,MATH 122,HAA 285P,AFRAMER 197
6506,PHIL 34,MCB 80,APMTH 207,ENGLISH 102E
6507,MED-SCI 300QC,HUMAN 10A,GOV 3005A,ENG-SCI 239
6508,ASTRON 1,GENED 1116,GENED 1038,HISTSCI 100
6509,ENG-SCI 181,STAT 110,ANTHRO 1208,MATH 55A
6510,GENED 1091,EXPOS 10,SOCIOL 1152,ENG-SCI 139
6511,GENED 1056,GOV 1510,TDM 109,PHYSICS 143B
6512,ECON 2248,SCRB 91R,GENED 1038,GENED 1091
6513,EXPOS 20,GENED 1091,HIST 1908,OEB 10
6514,PSY 1005,ECON 2010C,AFVS 53AR,PSY 1
6515,COMPSCI 50,EXPOS 20,SOCIOL 97,STAT 110
6516,HIST 1028,FRSEMR 71Y,GOV 94RC,GENED 1098
6517,WOMGEN 1204,EXPOS 20,ENGLISH 185E,GENED 1166
6518,ISLAMCIV 145A,GENED 1093,HISTSCI 1780,APCOMP 209A
6519,GENED 1038,GENED 1091,SOC-STD 98AX,SCRB 190
6520,COMPSCI 50,RSEA 350,SOC-STD 10A,HIST-LIT 90EJ
6521,ECON 1017,APMTH 226,APMTH 104,LPS A
6522,MATH 131,MATH 1A,APMTH 121,MATH 1B
6523,ECON 1126,CHNSE 130XA,ANTHRO 1603,CHNSE 130A
6524,GOV 94HJ,GENED 1094,SOCIOL 98DA,COMPSCI 109A
6525,LIFESCI 1A,COMPSCI 187,APMTH 101,BCMP 200
6526,FOLKMYTH 111,GENED 1074,GENED 1091,GENED 1038
6527,MATH MA,GENETIC 201,APPHY 284,BMIF 201
6528,COMPSCI 242,TDM 98,ECON 2360,ENGLISH 184CF
6529,COMPLIT 156,HISTSCI 1770,GENED 1038,APCOMP 209A
6530,MATH 1B,CHNSE 130A,COMPSCI 127,LPCE 101
6531,PHYSICS 151,ECON 1010B,GOV 94GO,HIST 99A
6532,PHIL 14,HIST 1511,ECON 1010A,PSY 1005
6533,JAPNLIT 124,ECON 10A,GOV 2003,COMPSCI 109A
6534,MATH 1A,PSY 1,EXPOS 20,MCB 60
6535,AFVS 153AR,ECON 2360,GENED 1053,MATH MA
6536,ARABIC AA,COMPSCI 136,LIFESCI 100,FRSEMR 21I
6537,MATH 99R,MED-SCI 302QC,MATH 242,ESPP 90N
6538,PSY 1900,CHNSE 120A,MATH MA,STAT 139
6539,ECON 10A,COMPSCI 61,ECON 1010A,EXPOS 20
6540,FRSEMR 24Q,APMTH 101,MEDVLSTD 111,COMPSCI 61
6541,COMPSCI 50,GENED 1094,MODMDEST 200A,FRENCH 180
6542,E-PSCI 168,MATH 22A,CHEM 17,ECON 1126
6543,HIST 1908,GENED 1080,GENED 1091,STAT 110
6544,PSY 1,GENED 1120,MATH MA,CHEM 301HFA
6545,FRSEMR 51V,TDM 149,GOV 1372,ANTHRO 2036
6546,GOV 1190,LIFESCI 1A,SOCIOL 1046,SOCIOL 1173
6547,ENGLISH CSGJ,ENG-SCI 91HFR,GENED 1006,ENG-SCI 239
6548,FRSEMR 41K,PHYSICS 15B,MCB 80,GENED 1094
6549,GENED 1098,JAPAN 130A,MATH 1A,ENG-SCI 139
6550,APMTH 201,GENED 1074,GENED 1001,ECON 2120
6551,FRSEMR 63L,GENED 1111,GENED 1097,STAT 110
6552,GENED 1053,ECON 10A,KOREAN BA,HISTSCI 1334
6553,APMTH 207,PHYSICS 262,APCOMP 209A,ECON 1432
6554,BIOSTAT 235,ECON 1017,E-PSCI 200,PHYSICS 16
6555,COMPSCI 227,PHYSCI 2,MATH 55A,MCB 80
6556,STAT 121A,LATIN 175,LING 73C,GENED 1006
6557,MATH 21A,HIST 1390,GENED 1033,MATH 1A
6558,ENG-SCI 139,MED-SCI 300QC,ECON 1010B,HIST 1511
6559,MATH 25A,FRSEMR 22I,GENED 1038,GOV 1060
6560,SOCIOL 2204,PHIL 137,ECON 1057,LATIN 105
6561,EMR 1010,ENGLISH 10,GENED 1092,HISTSCI 1334
6562,MOD-HEB 120A,MED-SCI 302QC,GOV 2001,EXPOS 40
6563,GENED 1006,WOMGEN 1421,COMPSCI 107,ECON 1017
6564,GENED 1094,ENGLISH 231,MED-SCI 300QC,MATH 1A
6565,ECON 1021,MCB 80,ECON 1010A,ENG-SCI 95R
6566,GENED 1094,MATH 22A,ENG-SCI 192,COMPSCI 153
6567,COMPSCI 50,APCOMP 209A,MATH 1A,SLAVIC 121
6568,PHYSCI 2,EXPOS 20,GENED 1006,GENED 1093
6569,FRSEMR 71Y,EXPOS 20,VIROLOGY 200,GENED 1105
6570,STAT 139,GENED 1147,GOV 1740,ECON 2010A
6571,PSY 1201,LPS A,ENG-SCI 297,MED-SCI 302QC
6572,ECON 1126,STAT 216,LPS A,ENG-SCI 139
6573,APCOMP 297R,NEURO 80,MATH 1B,EXPOS 20
6574,COMPSCI 282R,HIST 1125,CHNSE BA,SANSKRIT 200AR
6575,SLAVIC 189,ECON 1123,ECON 1017,MATH 25A
6576,HEB 1290,GENETIC 201,PHIL 159A,MATH 1A
6577,PHYSCI 2,BPH 219,YIDDISH BA,GENED 1011
6578,ECON 3011,PSY 1,COMPSCI 153,GENED 1091
6579,ENGLISH CNS,CHNSE 130A,GENED 1094,MATH 1B
6580,STAT 120,ECON 1011A,PSY 1900,ECON 1644
6581,GENED 1004,ENG-SCI 192,PHYSICS 95,PHYSICS 15A
6582,FRSEMR 26O,CHEM 301HFA,COMPSCI 61,ECON 1644
6583,RUSS 113,COMPSCI 283,ECON 1010A,LPCE 101
6584,EXPOS 20,GENED 1091,APPHY 284,SOC-STD 98TD
6585,GENED 1041,MATH 251Y,ENG-SCI 91HFR,GENED 1097
6586,MATH MA,APCOMP 207,LING 108,HAA 155M
6587,GENED 1038,COMPSCI 127,STAT 121A,COMPSCI 50
6588,GENED 1023,ECON 1017,LPS A,COMPSCI 109A
6589,GENED 1120,COMPSCI 109A,BCMP 200,FRSEMR 42H
6590,ANTHRO 1610,FRSEMR 26K,SOCIOL 3310,LPCE 101
6591,PSY 1015,APPHY 50A,GENED 1038,GREEK 1
6592,ASTRON 17,CLASARCH 146,LING 108,EXPOS 40
6593,NEURO 145,AFVS 179,ECON 10A,APPHY 284
6594,FRSEMR 26F,EXPOS 20,GENED 1074,ECON 1057
6595,FRSEMR 71R,E-PSCI 50,GOV 1790,GENED 1175
6596,SOC-STD 10A,ECON 1017,FRSEMR 62U,SLAVIC 121
6597,APMTH 101,LPS A,FRSEMR 63C,FRSEMR 63F
6598,MED-SCI 302QC,CHNSE BX,NEURO 80,GENED 1038
6599,GENED 1023,GENED 1120,STAT 110,MATH 22A
6600,ECON 1545,GENED 1023,GENED 1038,PSY 1900
6601,LIFESCI 1A,GOV 1243,MATH 1B,EXPOS 40
6602,STAT 110,STAT 121A,HEB 1392,HEB 1290
6603,COMPSCI 120,FRSEMR 27I,ENGLISH CMAG,ECON 3012
6604,EXPOS 20,HIST 1405,LPS A,GENED 1001
6605,ENGLISH CCFC,COMPSCI 121,ECON 1021,EXPOS 20
6606,MBB 980R,ECON 1644,MOD-HEB 120A,LPS A
6607,COMPSCI 263,GOV 1790,GOV 1243,E-PSCI 134
6608,COMPSCI 50,MCB 80,APMTH 121,GENED 1033
6609,LIFESCI 1A,SOCIOL 1166,HEB 1392,PHYSCI 2
6610,ENG-SCI 95R,STAT 110,EXPOS 20,EXPOS 40
6611,STAT 110,LING 105,OEB 10,FOLKMYTH 111
6612,ENG-SCI 239,GENED 1011,CHEM 17,MODGRK AA
6613,COMPSCI 121,APMTH 205,ENG-SCI 192,ASTRON 17
6614,MCB 350,APMTH 121,GENED 1080,PHIL 6
6615,MATH 21B,COMPSCI 136,COMPSCI 50,STAT 110
6616,GENED 1143,PHYSICS 195A,GENED 1074,CLS-STDY 97A
6617,ECON 2360,STAT 244,EXPOS 20,STAT 121A
6618,ECON 10A,SANSKRIT 101A,MATH 114,GOV 1510
6619,ECON 1123,MATH 19A,FOLKMYTH 111,HISTSCI 1334
6620,GENED 1093,ENG-SCI 297,FRSEMR 40P,GOV 94BL
6621,GOV 1372,BE 110,ARABIC 131A,HIST 2636
6622,MCB 60,HAA 177M,HEB 1392,SOCIOL 1104
6623,PSY 1005,MCB 80,APMTH 104,GENED 1001
6624,AFVS 154J,GOV 1243,HISTSCI 98,CHEM 101
6625,PHIL 27,SCRB 197,GENED 1079,AFVS 215
6626,ITAL 10,COMPSCI 171,HISTSCI 1932,MCB 80
6627,MEDVLSTD 111,MCB 80,APMTH 201,ITAL 138
6628,GENED 1104,FRSEMR 21W,MATH 116,ECON 1017
6629,GENED 1147,GOV 1433,MUSIC 264R,HUMAN 10A
6630,AFRAMER 116,ECON 1010A,APMTH 121,ECON 10A
6631,ANTHRO 1033,CHEM 301HFA,HIND-URD 102A,PSY 1521
6632,ENG-SCI 159,SOCIOL 97,MBB 980R,EMR 133
6633,MUSIC 10A,ECON 1021,HIST 1155,COMPSCI 165
6634,COMPSCI 187,ENG-SCI 239,LPS A,HEB 1392
6635,ECON 1017,LPS A,ECON 1010A,COMPSCI 50
6636,HUMAN 20,HIST-LIT 90EZ,MATH 21A,FRSEMR 63C
6637,STAT 110,OEB 53,RELIGION 1814,STAT 210
6638,MCB 63,EMR 133,MCB 169,COMPSCI 61
6639,FOLKMYTH 111,STAT 99R,GOV 1790,MCB 63
6640,GENED 1023,ECON 1017,ENGLISH 184CF,COMPSCI 182
6641,MATH 1B,GOV 3002,STAT 151,GOV 2001
6642,SOCIOL 1046,EAFM 200,ECON 2010C,MCB 60
6643,GENED 1023,GOV 94GO,GENED 1097,EXPOS 20
6644,COMPSCI 227,EXPOS 20,ENG-SCI 241,GOV 1510
6645,APCOMP 209A,COMPSCI 242,APMTH 207,FOLKMYTH 111
6646,APCOMP 209A,EMR 1010,MATH 19A,HISTSCI 1932
6647,HIST-LIT 90EK,HIST 1412,GENED 1023,ECON 1010A
6648,ISLAMCIV 184,ECON 1436,SPANSH 61N,GOV 1790
6649,GENED 1074,COMPSCI 121,GENED 1038,PSY 1900
6650,PSY 1,COMPSCI 107,GOV 1060,COMPLIT 156
6651,ECON 1010A,HAA 177M,SLAVIC 121,SCRB 175
6652,MUSIC 10A,LATIN 1,GENED 1038,MATH 21A
6653,EXPOS 20,APPHY 50A,MATH 1B,ENG-SCI 259
6654,COMPSCI 61,ENGLISH 145A,MATH 18A,ENG-SCI 139
6655,SCRB 197,GENED 1116,AFRAMER 116,COMPSCI 182
6656,PHIL 187,SOC-STD 96AP,EXPOS 20,MCB 60
6657,MATH 122,ENGLISH 184CF,HISTSCI 1334,CLS-STDY 97A
6658,HIST 1265,MATH 21B,COMPSCI 121,KOREAN 130A
6659,PHYSICS 285B,COMPSCI 287R,TDM 164H,FRENCH 30
6660,GENED 1001,ECON 2723,COMPSCI 50,APMTH 205
6661,PSY 3340,PHYSICS 19,HIST-LIT 90EX,COMPSCI 109A
6662,PHIL 40,ENG-SCI 222,COMPSCI 109A,MATH 1A
6663,MUSIC 175R,PSY 1654,HUMAN 10A,STAT 121A
6664,GENED 1130,PSY 1900,ENG-SCI 291,MED-SCI 300QC
6665,APMTH 121,COMPSCI 171,HISTSCI 1334,GENED 1074
6666,NEURO 80,FOLKMYTH 111,JAPAN BA,GENED 1097
6667,MATH 114,ENGLISH 185E,LPS A,MATH 112
6668,COMPLIT 175,PHYSICS 15A,STAT 121A,STAT 110
6669,ECON 1010A,GOV 20,PHIL 117,STAT 110
6670,GENED 1038,LATIN 1,APCOMP 295,GENED 1091
6671,COMPSCI 171,HAA 18K,ECON 10A,GENED 1080
6672,COMPSCI 50,APCOMP 215,GOV 1510,ENG-SCI 181
6673,GENED 1175,HIST 1700,NEURO 145,STAT 210
6674,COMPSCI 50,ECON 1644,MATH 22A,HEB 1392
6675,SOCIOL 1136,GENED 1038,NEURO 80,COMPSCI 50
6676,GOV 2003,STAT 110,ECON 1010B,HISTSCI 1932
6677,FRSEMR 64M,FRSEMR 40J,ECON 1017,GENED 1093
6678,LPS A,STAT 110,COMPSCI 136,MATH 55A
6679,APCOMP 207,HAA 63,ENGLISH 152KD,SCRB 195
6680,MATH 22A,APMTH 201,MATH MA,ECON 10A
6681,ECON 10A,ENGLISH 145A,STAT 121A,GENED 1147
6682,ECON 10A,ENGLISH 102E,MED-SCI 300QC,ENG-SCI 259
6683,HISTSCI 100,PHYSICS 262,ECON 70,VIETNAM BA
6684,ENGLISH CIJR,SOC-STD 10A,MATH 21A,ECON 3012
6685,MUSIC 150,HISTSCI 100,FOLKMYTH 111,PHYSICS 251A
6686,CHEM 101,ECON 2110,COMPLIT 212,CHNSE BA
6687,LIFESCI 1A,PSY 1,ECON 1432,GENETIC 201
6688,FOLKMYTH 111,FRSEMR 26K,PHIL 34,PSY 1
6689,MATH 136,STAT 121A,PHYSICS 223A,IRISH 200
6690,SOCIOL 1131,ANTHRO 1603,ESE 168,GENED 1092
6691,GENED 1038,OEB 10,ECON 1010B,GENED 1074
6692,STAT 110,FRSEMR 71G,GENED 1093,GENED 1091
6693,ECON 1420,GOV 1982,APCOMP 295,AFVS 120
6694,GOV 2213,LIFESCI 2,APMTH 10,GENED 1105
6695,GOV 1796,GENED 1043,HUMAN 10A,GENED 1038
6696,AFVS 189G,ANTHRO 1824,MATH 22A,WSTAFRCN AA
6697,ENG-SCI 139,COMPSCI 61,GENED 1091,MATH 1B
6698,FRSEMR 26O,RELIGION 2002,EXPOS 10,ECON 990B
6699,GENED 1053,SOCIOL 1181,GENED 1116,CELTIC 111
6700,ENG-SCI 139,GENED 1111,GENED 1001,ESPP 77
6701,GOV 30,CLS-STDY 134,PHIL 137,TDM 121K
6702,COMPSCI 61,PSY 1015,MATH 1B,EXPOS 20
6703,MATH 232A,ENGLISH CFF,ECON 10A,LING 101
6704,MED-SCI 300QC,GOV 20,PSY 2030,EXPOS 20
6705,MATH 1A,EXPOS 10,CHNSE 120A,ENGLISH CCFC
6706,BIOSTAT 232,HIST 1908,GENED 1175,MCB 292
6707,GENED 1091,ECON 1010B,MATH 231A,ECON 10A
6708,SOC-STD 10A,HIST 1412,ECON 10A,FRSEMR 64M
6709,MATH QA,MUSIC 10A,HIST-LIT 90EU,CHEM 100R
6710,BCMP 200,GENED 1038,PHIL 129,COMPSCI 50
6711,PHYSICS 262,MATH 1B,COMPSCI 153,AFVS 166
6712,GENED 1074,HISTSCI 100,MATH 1A,LING 98A
6713,GENED 1044,APPHY 225,GENED 1056,OEB 65
6714,AFVS 196R,GENED 1094,GENED 1091,LIFESCI 1A
6715,ENG-SCI 125,ECON 1644,MCB 60,NEURO 80
6716,FRSEMR 64J,ENGLISH 145A,ENGLISH CIHR,JAPAN 130A
6717,GENED 1023,GENED 1080,SCRB 91R,NEURO 80
6718,PHIL 34,COMPSCI 107,GENED 1091,NEURO 120
6719,HIST-LIT 90EJ,GOV 1021,ECON 2120,MCB 80
6720,OEB 145,APMTH 207,GOV 20,LING 104
6721,OEB 155R,APMTH 205,SOC-STD 98PV,ECON 1057
6722,GENED 1038,PHIL 117,COMPSCI 107,PSY 1523
6723,STAT 121A,GENED 1038,GENED 1006,ECON 1010A
6724,PHYSCI 2,GENED 1006,GENED 1038,COMPSCI 50
6725,GENED 1094,GENED 1145,PSY 1900,GOV 94BC
6726,ECON 10A,LIFESCI 2,STAT 151,EXPOS 20
6727,COMPSCI 50,GENED 1092,APCOMP 209A,COMPLIT 120
6728,PSY 1005,APCOMP 207,COMPSCI 153,MUSIC 51A
6729,MATH 18A,HIST 1056,NEURO 80,HIST 1412
6730,FRSEMR 40P,GOV 1982,FRSEMR 62U,COMPSCI 289
6731,GOV 1982,GENED 1079,ECON 1126,GENED 1038
6732,BMIF 201,HEB 1392,GENED 1038,APPHY 50A
6733,GENED 1145,RSEA 350,STAT 110,HIST-LIT 90EX
6734,GENED 1080,MATH 18A,GENED 1091,GENED 1018
6735,RSEA 350,MCB 63,STAT 110,WOMGEN 1210FT
6736,FRSEMR 26F,HIST-LIT 90EO,COMPSCI 227,ECON 1010A
6737,CHNSE BX,ENG-SCI 139,MATH 21A,ECON 2120
6738,GENED 1038,GENED 1091,LING 115,STAT 110
6739,COMPSCI 136,GOV 1790,EXPOS 20,GOV 1372
6740,ECON 70,GENED 1041,FRSEMR 72O,GENED 1080
6741,SOCIOL 1104,GENED 1079,HISTSCI 1770,BIOSTAT 230
6742,GOV 2024,EXPOS 20,GOV 3002,GENED 1130
6743,PHIL 14,ECON 2110,FOLKMYTH 111,MATH MA
6744,CHNSE 140XA,AFVS 144M,CHNSE BA,NEURO 80
6745,MATH 25A,PSY 1201,APMTH 111,GOV 1780
6746,COMPSCI 227,GENED 1177,GENED 1074,EXPOS 20
6747,COMPSCI 109A,SOCIOL 2203,STAT 110,OEB 10
6748,GOV 20,EAFM 200,ECON 1010A,MATH MA
6749,ECON 10A,BBS 301,EXPOS 20,FRSEMR 26J
6750,STAT 121A,GOV 1008,IMMUN 201,GENED 1038
6751,GENED 1074,FRSEMR 49N,MCB 80,MATH 242
6752,STAT 121A,WOMGEN 1421,MCB 91,ESE 168
6753,ECON 1644,RELIGION 55,APMTH 101,MATH 21A
6754,ENG-SCI 173,ECON 10A,CLS-STDY 97A,CHEM 177
6755,COMPSCI 120,HISTSCI 100,PSY 1533,ECON 1010A
6756,CHNSE 106A,OEB 65,PHIL 14,OEB 53
6757,AFRAMER 202,GENED 1074,STAT 121A,MATH 21B
6758,PHYSICS 195A,CHNSE BA,GOV 20,COMPSCI 165
6759,MCB 80,PSY 1750,PHIL 6,LING 105
6760,MCB 91,EXPOS 20,STAT 210,ENG-SCI 111
6761,ENG-SCI 91HFR,PSY 1202,COMPSCI 242,GENED 1011
6762,ENG-SCI 139,MCB 111,LATIN AX,OEB 155R
6763,COMPSCI 61,PHYSCI 12B,LIFESCI 1A,ECON 1010A
6764,GENED 1004,GENED 1001,STAT 110,GENED 1023
6765,GENED 1166,COMPSCI 50,PSY 15,GOV 1316
6766,GENED 1074,FRSEMR 50Y,EXPOS 20,GENED 1079
6767,APPHY 50A,GENED 1006,FOLKMYTH 111,JAPAN BA
6768,GENED 1120,HIST 1155,HIST 2636,NEURO 1202
6769,COMPSCI 136,EXPOS 10,COMPSCI 165,MODMDEST 200A
6770,GENED 1091,ENGLISH CAFR,ECON 1010A,ISLAMCIV 145A
6771,COMPSCI 109A,LIFESCI 1A,PSY 1750,MATH 286Y
6772,OEB 10,MED-SCI 302QC,PHYSICS 15C,HEB 1380
6773,STAT 104,FRSEMR 72P,MATH 232A,ENG-SCI 125
6774,GENED 1080,STAT 110,FRSEMR 52C,MCB 80
6775,ECON 1123,FOLKMYTH 111,HIST 1520,ECON 2912
6776,MATH 25A,EXPOS 20,PSY 1,SOCIOL 1152
6777,APCOMP 215,GENED 1166,COMPSCI 136,PHYSCI 2
6778,COMPSCI 121,HIST 12F,ECON 1436,JAPAN BA
6779,COMPSCI 121,MATH 1B,BIOSTAT 245,ECON 10A
6780,CHNSE 140A,ECON 10A,BIOSTAT 232,STAT 211
6781,GENED 1038,PSY 1900,ENG-SCI 274,APMTH 111
6782,ENG-SCI 51,COMPSCI 290A,PSY 1654,ECON 1010A
6783,COMPSCI 50,PHIL 248,ECON 1010A,STAT 110
6784,ECON 10A,SOC-STD 10A,MATH 232A,COMPSCI 61
6785,LIFESCI 1A,COMPSCI 153,PSY 1005,SOCIOL 1112
6786,STAT 110,GENED 1038,HIST 3920A,MED-SCI 302QC
6787,SPANSH 89,ASTRON 1,STAT 110,GENED 1006
6788,GOV 1372,APPHY 50A,ENGLISH 152KD,ECON 1644
6789,GENED 1044,AFVS 231,GENED 1143,COMPLIT 212
6790,GENED 1111,MCB 60,APMTH 10,PHYSCI 12B
6791,CHEM 17,PHYSICS 262,ECON 1010B,GENED 1004
6792,ENGLISH CWP,APMTH 201,GOV 1372,COMPSCI 50
6793,HISTSCI 98,HEB 1381,SCRB 91R,HAA 285P
6794,GOV 93CJ,MCB 80,GENED 1038,STAT 121A
6795,HISTSCI 1932,GENED 1038,HISTSCI 100,PSY 1900
6796,GOV 94RC,EXPOS 20,CHNSE 120A,STAT 210
6797,ENG-SCI 95R,APMTH 101,APCOMP 207,PSY 1
6798,SOC-STD 10A,COMPSCI 50,APMTH 205,TDM 149
6799,HBTM 235,STAT 99R,PHIL 34,IMMUN 201
6800,MATH ESPA,CELLBIO 306QC,PSY 1005,ENGLISH CIHR
6801,GOV 2525,EXPOS 20,MATH 18A,GENED 1120
6802,GENED 1136,ECON 2810A,PSY 1900,ENGLISH CSGJ
6803,ECON 1021,FRSEMR 70J,COMPSCI 121,SOCIOL 2202
6804,ENGLISH 176TM,ENGLISH 97,MCB 80,LIFESCI 100
6805,EXPOS 20,MED-SCI 302QC,HISTSCI 1770,PERSIAN AA
6806,ECON 10A,STAT 110,TDM 181B,HIST 1028
6807,FOLKMYTH 111,SLAVIC 189,ANTHRO 1824,APMTH 121
6808,ESE 168,NEURO 80,PHYSICS 285B,GOV 2213
6809,COMPSCI 187,HIST 99A,GENED 1091,ENGLISH 297C
6810,PSY 1,HIND-URD 102A,PHYSICS 223A,LING 171
6811,HIST 1412,MUSIC 189R,NEURO 80,GENED 1074
6812,PSY 1,ECON 10A,BPH 208,ECON 1021
6813,SPANSH 147,KOREAN BA,CHNSLIT 212,COMPSCI 242
6814,GENED 1147,ECON 1420,EMR 146,PSY 14
6815,ECON 1017,ISLAMCIV 184,EMR 141,GENED 1091
6816,APPHY 284,GENED 1038,COMPSCI 61,GOV 1243
6817,GENED 1116,MED-SCI 300QC,COMPSCI 50,GENED 1023
6818,PSY 15,IMMUN 201,GOV 1790,COMPSCI 50
6819,HISTSCI 2110,FRSEMR 63J,PHYSICS 285B,COMPSCI 182
6820,HEB 1392,GENED 1116,PSY 1,GOV 1243
6821,GOV 1033,GOV 94RC,GENED 1079,GENED 1038
6822,MCB 80,GENED 1004,APMTH 207,AFVS 141BR
6823,COMPSCI 50,PHYSCI 12B,CELLBIO 306QC,MATH 21B
6824,PSY 14,GENED 1023,HIST 12T,HISTSCI 100
6825,FRSEMR 41P,MATH 22A,COMPSCI 109A,PSY 15
6826,NEURO 80,OEB 145,HISTSCI 1932,COMPSCI 282BR
6827,HIST-LIT 90EO,STAT 110,GENED 1023,ECON 1499
6828,ECON 1017,HIST 99A,WOMGEN 1421,GENED 1080
6829,COMPSCI 50,HAA 18K,ENGLISH CNS,OEB 65
6830,ECON 10A,EMR 133,COMPSCI 50,MATH 18A
6831,HIST 3920A,MATH 101,GENED 1038,COMPSCI 50
6832,GENED 1092,MED-SCI 302QC,HISTSCI 1334,GOV 1292
6833,EXPOS 20,GENED 1023,LIFESCI 1A,MATH 21A
6834,APMTH 205,CHEM 17,MATH 1A,ENGLISH 185E
6835,EXPOS 10,GOV 1433,JAPNLIT 124,CELLBIO 306QC
6836,LIFESCI 2,PSY 1,COMPSCI 109A,APMTH 22A
6837,ECON 1010A,ECON 1545,GENED 1023,ECON 2040
6838,EXPOS 20,APMTH 10,MCB 169,PHIL 137
6839,EASTD 194,GENED 1038,APPHY 50A,BBS 330
6840,LING 101,EXPOS 20,COMPSCI 50,STAT 110
